"range","area","pt","yr","brte","nsamp","mtype","elev","burn","graze","pgraze","igrassf","tburn","pgrassf","sppr","wtpr"
"Shoshone","Underdown","Mid.Burned.E.1",2006,24,30,0,2234.2,1,0,0,0.866666666666667,3,0.7,85.34,237.99
"Shoshone","Underdown","Mid.Burned.E.1",2003,16,30,0,2234.2,1,0,0,0.866666666666667,0,0.866666666666667,122.17,150.63
"Shoshone","Underdown","Mid.Burned.E.2",2001,2,50,0,2239.7,0,0,0,0.42,NA,1,57.4,187.71
"Shoshone","Underdown","Mid.Burned.E.2",2004,5,30,0,2239.7,1,0,0,0.7,1,0.9,78.48,128.53
"Shoshone","Underdown","Mid.Burned.E.2",2006,12,30,0,2239.7,1,0,0,0.7,3,0.766666666666667,85.34,237.99
"Shoshone","Underdown","Mid.Burned.E.2",2003,2,30,0,2239.7,1,0,0,0.7,0,0.7,122.17,150.63
"Shoshone","Underdown","Mid.Burned.E.3",2001,0,50,0,2236.9,0,0,0,0.56,NA,1,57.4,187.71
"Shoshone","Underdown","Mid.Burned.E.3",2003,4,30,0,2236.9,1,0,0,0.933333333333333,0,0.933333333333333,122.17,150.63
"Shoshone","Underdown","Mid.Burned.E.3",2006,13,30,0,2236.9,1,0,0,0.933333333333333,3,0.8,85.34,237.99
"Shoshone","Underdown","Mid.Burned.E.3",2004,9,30,0,2236.9,1,0,0,0.933333333333333,1,0.966666666666667,78.48,128.53
"Shoshone","Underdown","Mid.Burned.L.1",2001,6,50,0,2215.5,0,0,0,0.4,NA,0.96,57.4,187.71
"Shoshone","Underdown","Mid.Burned.L.1",2003,3,30,0,2215.5,1,0,0,0.666666666666667,0,0.666666666666667,122.17,150.63
"Shoshone","Underdown","Mid.Burned.L.1",2006,10,30,0,2215.5,1,0,0,0.666666666666667,3,0.8,85.34,237.99
"Shoshone","Underdown","Mid.Burned.L.1",2004,7,30,0,2215.5,1,0,0,0.666666666666667,1,0.833333333333333,78.48,128.53
"Shoshone","Underdown","Mid.Burned.L.2",2001,0,50,0,2215.5,0,0,0,0.02,NA,0.98,57.4,187.71
"Shoshone","Underdown","Mid.Burned.L.2",2003,0,30,0,2215.5,1,0,0,0.0333333333333333,0,0.0333333333333333,122.17,150.63
"Shoshone","Underdown","Mid.Burned.L.2",2006,2,30,0,2215.5,1,0,0,0.0333333333333333,3,0.6,85.34,237.99
"Shoshone","Underdown","Mid.Burned.L.2",2004,0,30,0,2215.5,1,0,0,0.0333333333333333,1,0.166666666666667,78.48,128.53
"Shoshone","Underdown","Mid.Burned.L.3",2001,2,50,0,2223.4,0,0,0,0.2,NA,1,57.4,187.71
"Shoshone","Underdown","Mid.Burned.L.3",2003,1,30,0,2223.4,1,0,0,0.333333333333333,0,0.333333333333333,122.17,150.63
"Shoshone","Underdown","Mid.Burned.L.3",2004,1,30,0,2223.4,1,0,0,0.333333333333333,1,0.5,78.48,128.53
"Shoshone","Underdown","Mid.Burned.L.3",2006,12,30,0,2223.4,1,0,0,0.333333333333333,3,0.766666666666667,85.34,237.99
"Shoshone","Underdown","Mid.Burned.M.1",2001,0,50,0,2228.7,0,0,0,0.24,NA,0.98,57.4,187.71
"Shoshone","Underdown","Mid.Burned.M.1",2003,1,30,0,2228.7,1,0,0,0.4,0,0.4,122.17,150.63
"Shoshone","Underdown","Mid.Burned.M.1",2004,7,30,0,2228.7,1,0,0,0.4,1,0.466666666666667,78.48,128.53
"Shoshone","Underdown","Mid.Burned.M.1",2006,15,30,0,2228.7,1,0,0,0.4,3,0.733333333333333,85.34,237.99
"Shoshone","Underdown","Mid.Burned.M.2",2001,1,50,0,2234.9,0,0,0,0.5,NA,1,57.4,187.71
"Shoshone","Underdown","Mid.Burned.M.2",2003,5,30,0,2234.9,1,0,0,0.833333333333333,0,0.833333333333333,122.17,150.63
"Shoshone","Underdown","Mid.Burned.M.2",2004,8,30,0,2234.9,1,0,0,0.833333333333333,1,0.866666666666667,78.48,128.53
"Shoshone","Underdown","Mid.Burned.M.2",2006,8,30,0,2234.9,1,0,0,0.833333333333333,3,0.733333333333333,85.34,237.99
"Shoshone","Underdown","Mid.Burned.M.3",2003,1,30,0,2232.5,1,0,0,0.4,0,0.4,122.17,150.63
"Shoshone","Underdown","Mid.Burned.M.3",2004,2,30,0,2232.5,1,0,0,0.4,1,0.6,78.48,128.53
"Shoshone","Underdown","Mid.Burned.M.3",2006,14,30,0,2232.5,1,0,0,0.4,3,0.8,85.34,237.99
"Shoshone","Underdown","Mid.Burned.M.3",2001,0,50,0,2232.5,0,0,0,0.24,NA,0.98,57.4,187.71
"Shoshone","Underdown","Mid.Control.E.1",2001,0,50,0,2212.1,0,0,0,0.58,NA,1,57.4,187.71
"Shoshone","Underdown","Mid.Control.E.1",2004,0,30,0,2212.1,0,0,0,0.966666666666667,NA,0.966666666666667,78.48,128.53
"Shoshone","Underdown","Mid.Control.E.1",2006,0,30,0,2212.1,0,0,0,0.966666666666667,NA,0.833333333333333,85.34,237.99
"Shoshone","Underdown","Mid.Control.E.1",2003,0,30,0,2212.1,0,0,0,0.966666666666667,NA,0.966666666666667,122.17,150.63
"Shoshone","Underdown","Mid.Control.E.2",2001,0,50,0,2206.8,0,0,0,0.6,NA,1,57.4,187.71
"Shoshone","Underdown","Mid.Control.E.2",2004,0,30,0,2206.8,0,0,0,1,NA,0.966666666666667,78.48,128.53
"Shoshone","Underdown","Mid.Control.E.2",2006,1,30,0,2206.8,0,0,0,1,NA,0.8,85.34,237.99
"Shoshone","Underdown","Mid.Control.E.2",2003,0,30,0,2206.8,0,0,0,1,NA,1,122.17,150.63
"Shoshone","Underdown","Mid.Control.E.3",2001,1,50,0,2201.3,0,0,0,0.6,NA,1,57.4,187.71
"Shoshone","Underdown","Mid.Control.E.3",2004,0,30,0,2201.3,0,0,0,1,NA,0.933333333333333,78.48,128.53
"Shoshone","Underdown","Mid.Control.E.3",2006,0,30,0,2201.3,0,0,0,1,NA,0.7,85.34,237.99
"Shoshone","Underdown","Mid.Control.E.3",2003,4,30,0,2201.3,0,0,0,1,NA,1,122.17,150.63
"Shoshone","Underdown","Mid.Control.L.1",2001,0,50,0,2191.7,0,0,0,0.6,NA,0.98,57.4,187.71
"Shoshone","Underdown","Mid.Control.L.1",2003,1,30,0,2191.7,0,0,0,1,NA,1,122.17,150.63
"Shoshone","Underdown","Mid.Control.L.1",2006,1,30,0,2191.7,0,0,0,1,NA,0.7,85.34,237.99
"Shoshone","Underdown","Mid.Control.L.1",2004,0,30,0,2191.7,0,0,0,1,NA,0.933333333333333,78.48,128.53
"Shoshone","Underdown","Mid.Control.L.2",2001,0,50,0,2174.9,0,0,0,0.58,NA,0.98,57.4,187.71
"Shoshone","Underdown","Mid.Control.L.2",2003,0,30,0,2174.9,0,0,0,0.966666666666667,NA,0.966666666666667,122.17,150.63
"Shoshone","Underdown","Mid.Control.L.2",2006,0,30,0,2174.9,0,0,0,0.966666666666667,NA,0.666666666666667,85.34,237.99
"Shoshone","Underdown","Mid.Control.L.2",2004,0,30,0,2174.9,0,0,0,0.966666666666667,NA,0.933333333333333,78.48,128.53
"Shoshone","Underdown","Mid.Control.L.3",2001,5,50,0,2179.2,0,0,0,0.52,NA,0.94,57.4,187.71
"Shoshone","Underdown","Mid.Control.L.3",2003,3,30,0,2179.2,0,0,0,0.866666666666667,NA,0.866666666666667,122.17,150.63
"Shoshone","Underdown","Mid.Control.L.3",2006,1,30,0,2179.2,0,0,0,0.866666666666667,NA,0.766666666666667,85.34,237.99
"Shoshone","Underdown","Mid.Control.L.3",2004,3,30,0,2179.2,0,0,0,0.866666666666667,NA,0.866666666666667,78.48,128.53
"Shoshone","Underdown","Mid.Control.M.1",2001,8,50,0,2182.8,0,0,0,0.58,NA,1,57.4,187.71
"Shoshone","Underdown","Mid.Control.M.1",2003,7,30,0,2182.8,0,0,0,0.966666666666667,NA,0.966666666666667,122.17,150.63
"Shoshone","Underdown","Mid.Control.M.1",2004,4,30,0,2182.8,0,0,0,0.966666666666667,NA,0.933333333333333,78.48,128.53
"Shoshone","Underdown","Mid.Control.M.1",2006,4,30,0,2182.8,0,0,0,0.966666666666667,NA,0.733333333333333,85.34,237.99
"Shoshone","Underdown","Mid.Control.M.2",2001,1,50,0,2206.1,0,0,0,0.6,NA,0.98,57.4,187.71
"Shoshone","Underdown","Mid.Control.M.2",2003,0,30,0,2206.1,0,0,0,1,NA,1,122.17,150.63
"Shoshone","Underdown","Mid.Control.M.2",2004,1,30,0,2206.1,0,0,0,1,NA,0.933333333333333,78.48,128.53
"Shoshone","Underdown","Mid.Control.M.2",2006,0,30,0,2206.1,0,0,0,1,NA,0.833333333333333,85.34,237.99
"Shoshone","Underdown","Mid.Control.M.3",2001,10,50,0,2186.9,0,0,0,0.58,NA,0.98,57.4,187.71
"Shoshone","Underdown","Mid.Control.M.3",2003,6,30,0,2186.9,0,0,0,0.966666666666667,NA,0.966666666666667,122.17,150.63
"Shoshone","Underdown","Mid.Control.M.3",2004,6,30,0,2186.9,0,0,0,0.966666666666667,NA,0.9,78.48,128.53
"Shoshone","Underdown","Mid.Control.M.4",2006,7,30,0,NA,0,NA,NA,NA,NA,0.8,NA,NA
